PRODUCTID,LOCATIONID,ZONEID,PRODUCTCATEGORYID,DIVISIONID,SOURCEID,EFFECTIVEDATE,PREVIOUSPRICE,PREVIOUSMULTIPLE,NEWPRICE,NEWMULTIPLE,CURRENTRETAILPRICE,CURRENTRETAILMULTIPLE,OVERRIDEPRICE,OVERRIDEMULTIPLE,COST,COMP1ID,COMP1PRICE,COMP2ID,COMP2PRICE,COMP3ID,COMP3PRICE,VOLUME,REVENUE,GROSSMARGIN,ISLOCKED,RULEEXCEPTION
239482,54,6,201,0,1169,2015-04-19 00:00:00.0,0.9500,1,0.9900,1,0.9500,1,,0,0.7966,0,,0,,0,,361.0484,357.4379,69.8268,0,0
239482,56,6,201,0,1169,2015-04-19 00:00:00.0,0.9500,1,0.9900,1,0.9500,1,,0,0.7966,0,,0,,0,,281.4178,278.6037,54.4262,0,0
243772,41,5,201,0,1169,2015-04-19 00:00:00.0,0.4800,1,0.5200,1,0.4800,1,,0,0.4583,0,,0,,0,,75.1418,39.0737,4.6362,0,0
243772,49,5,201,0,1169,2015-04-19 00:00:00.0,0.4800,1,0.5200,1,0.4800,1,,0,0.4583,0,,0,,0,,75.5494,39.2857,4.6614,0,0
243772,55,5,201,0,1169,2015-04-19 00:00:00.0,0.4800,1,0.5200,1,0.4800,1,,0,0.4583,0,,0,,0,,112.0537,56.4639,5.1097,0,0
243772,54,6,201,0,1169,2015-04-19 00:00:00.0,0.4800,1,0.5000,1,0.4800,1,,0,0.4583,0,,0,,0,,173.0676,83.6873,4.3705,0,0
243772,56,6,201,0,1169,2015-04-19 00:00:00.0,0.4800,1,0.5000,1,0.4800,1,,0,0.4583,0,,0,,0,,124.1006,62.0503,5.1750,0,0
243772,77,6,201,0,1169,2015-04-19 00:00:00.0,0.4800,1,0.5000,1,0.4800,1,,0,0.4583,0,,0,,0,,92.2869,46.1435,3.8484,0,0
243772,84,6,201,0,1169,2015-04-19 00:00:00.0,0.4800,1,0.5000,1,0.4800,1,,0,0.4583,0,,0,,0,,270.5094,135.2547,11.2802,0,0
243772,93,6,201,0,1169,2015-04-19 00:00:00.0,0.4800,1,0.5000,1,0.4800,1,,0,0.4583,0,,0,,0,,232.9081,112.9032,6.1615,0,0
243772,70,20,201,0,1169,2015-04-19 00:00:00.0,0.4800,1,0.5000,1,0.4800,1,,0,0.4583,0,,0,,0,,104.5799,52.2899,4.3610,0,0
271277,77,6,201,0,1169,2015-04-19 00:00:00.0,1.0900,1,1.2000,1,1.0900,1,,0,1.1000,0,,0,,0,,124.0313,148.8376,12.4031,0,0
271277,80,6,201,0,1169,2015-04-19 00:00:00.0,1.0900,1,1.2000,1,1.0900,1,,0,1.1000,0,,0,,0,,635.8607,763.0328,63.5861,0,0
271277,84,6,201,0,1169,2015-04-19 00:00:00.0,1.0900,1,1.2000,1,1.0900,1,,0,1.1000,0,,0,,0,,495.2846,594.3415,49.5285,0,0
271277,93,6,201,0,1169,2015-04-19 00:00:00.0,1.0900,1,1.2000,1,1.0900,1,,0,1.1000,0,,0,,0,,420.9962,505.1954,42.0996,0,0
271277,5,13,201,0,1169,2015-04-19 00:00:00.0,1.0900,1,1.1200,1,1.0900,1,,0,1.1000,0,,0,,0,,152.6472,170.9649,3.0529,0,0
271277,47,13,201,0,1169,2015-04-19 00:00:00.0,1.0900,1,1.1200,1,1.0900,1,,0,1.1000,0,,0,,0,,127.2205,142.4869,2.5444,0,0
271277,101,13,201,0,1169,2015-04-19 00:00:00.0,1.0900,1,1.1200,1,1.0900,1,,0,1.1000,0,,0,,0,,153.0999,171.4719,3.0620,0,0
271277,30,14,201,0,1169,2015-04-19 00:00:00.0,1.1400,1,1.2500,1,1.1400,1,,0,1.1000,0,,0,,0,,624.7542,780.9427,93.7131,0,0
271277,33,20,201,0,1169,2015-04-19 00:00:00.0,1.0900,1,1.1300,1,1.0900,1,,0,1.1000,0,,0,,0,,135.9706,153.6468,4.0791,0,0
271277,70,20,201,0,1169,2015-04-19 00:00:00.0,1.0900,1,1.1300,1,1.0900,1,,0,1.1000,0,,0,,0,,93.5590,105.7217,2.8068,0,0
271277,49,5,201,0,1169,2015-04-19 00:00:00.0,1.0900,1,1.1700,1,1.0900,1,,0,1.1000,0,,0,,0,,254.8305,298.1517,17.8381,0,0
271277,55,5,201,0,1169,2015-04-19 00:00:00.0,1.0900,1,1.1700,1,1.0900,1,,0,1.1000,0,,0,,0,,111.0654,129.9465,7.7746,0,0
271277,10,6,201,0,1169,2015-04-19 00:00:00.0,1.0900,1,1.2000,1,1.0900,1,,0,1.1000,0,,0,,0,,294.4762,353.3714,29.4476,0,0
271277,39,6,201,0,1169,2015-04-19 00:00:00.0,1.0900,1,1.2000,1,1.0900,1,,0,1.1000,0,,0,,0,,439.5231,527.4277,43.9523,0,0
271277,48,6,201,0,1169,2015-04-19 00:00:00.0,1.0900,1,1.2000,1,1.0900,1,,0,1.1000,0,,0,,0,,323.7683,388.5220,32.3768,0,0
271277,54,6,201,0,1169,2015-04-19 00:00:00.0,1.0900,1,1.2000,1,1.0900,1,,0,1.1000,0,,0,,0,,264.4439,317.3327,26.4444,0,0
271277,56,6,201,0,1169,2015-04-19 00:00:00.0,1.0900,1,1.2000,1,1.0900,1,,0,1.1000,0,,0,,0,,273.7533,328.5039,27.3753,0,0
300845,55,5,201,0,1169,2015-04-19 00:00:00.0,0.5200,1,0.5500,1,0.5200,1,,0,0.3962,0,,0,,0,,50.5293,27.5444,7.5247,0,0
300845,10,6,201,0,1169,2015-04-19 00:00:00.0,0.4700,1,0.4700,1,0.4700,1,,0,0.3962,0,,0,,0,,117.0563,55.0165,8.6388,0,0
300845,39,6,201,0,1169,2015-04-19 00:00:00.0,0.4700,1,0.4700,1,0.4700,1,,0,0.3962,0,,0,,0,,91.3124,42.9168,6.7389,0,0
300845,48,6,201,0,1169,2015-04-19 00:00:00.0,0.4700,1,0.4700,1,0.4700,1,,0,0.3962,0,,0,,0,,139.9980,65.7991,10.3319,0,0
300845,54,6,201,0,1169,2015-04-19 00:00:00.0,0.4700,1,0.4700,1,0.4700,1,,0,0.3962,0,,0,,0,,104.5048,49.1173,7.7125,0,0
300845,56,6,201,0,1169,2015-04-19 00:00:00.0,0.4700,1,0.4700,1,0.4700,1,,0,0.3962,0,,0,,0,,112.3955,52.8259,8.2948,0,0
300845,77,6,201,0,1169,2015-04-19 00:00:00.0,0.4700,1,0.4700,1,0.4700,1,,0,0.3962,0,,0,,0,,76.6773,36.0383,5.6588,0,0
300845,80,6,201,0,1169,2015-04-19 00:00:00.0,0.4700,1,0.4700,1,0.4700,1,,0,0.3962,0,,0,,0,,472.2583,221.9614,34.8527,0,0
300845,84,6,201,0,1169,2015-04-19 00:00:00.0,0.4700,1,0.4700,1,0.4700,1,,0,0.3962,0,,0,,0,,329.8723,155.0400,24.3446,0,0
300845,93,6,201,0,1169,2015-04-19 00:00:00.0,0.4700,1,0.4700,1,0.4700,1,,0,0.3962,0,,0,,0,,120.7178,56.7374,8.9090,0,0
300845,30,14,201,0,1169,2015-04-19 00:00:00.0,0.4300,1,0.4600,1,0.4300,1,,0,0.3962,0,,0,,0,,258.5033,118.9115,16.4925,0,0
504866,48,6,201,0,1169,2015-04-19 00:00:00.0,1.2900,1,1.3500,1,1.2900,1,,0,0.9660,0,,0,,0,,45.2951,58.9606,15.2055,0,0
504866,80,6,201,0,1169,2015-04-19 00:00:00.0,1.2900,1,1.3500,1,1.2900,1,,0,0.9660,0,,0,,0,,46.3201,60.2948,15.5496,0,0
504866,84,6,201,0,1169,2015-04-19 00:00:00.0,1.2900,1,1.3500,1,1.2900,1,,0,0.9660,0,,0,,0,,35.5243,47.0999,12.7834,0,0
233530,49,5,201,0,1169,2015-04-19 00:00:00.0,0.8700,1,0.9400,1,0.8700,1,,0,0.7941,0,,0,,0,,69.8976,65.7038,10.1981,0,0
233530,55,5,201,0,1169,2015-04-19 00:00:00.0,0.8700,1,0.9400,1,0.8700,1,,0,0.7941,0,,0,,0,,82.7568,77.7914,12.0742,0,0
233530,39,6,201,0,1169,2015-04-19 00:00:00.0,0.8700,1,0.9200,1,0.8700,1,,0,0.7941,0,,0,,0,,95.0590,87.4543,11.9679,0,0
233530,48,6,201,0,1169,2015-04-19 00:00:00.0,0.8700,1,0.9200,1,0.8700,1,,0,0.7941,0,,0,,0,,226.5000,208.3800,28.5163,0,0
233530,54,6,201,0,1169,2015-04-19 00:00:00.0,0.8700,1,0.9200,1,0.8700,1,,0,0.7941,0,,0,,0,,134.2622,123.5212,16.9036,0,0
233530,56,6,201,0,1169,2015-04-19 00:00:00.0,0.8700,1,0.9200,1,0.8700,1,,0,0.7941,0,,0,,0,,78.2572,71.9966,9.8526,0,0
233530,77,6,201,0,1169,2015-04-19 00:00:00.0,0.8700,1,0.9200,1,0.8700,1,,0,0.7941,0,,0,,0,,88.1011,81.0530,11.0919,0,0
233530,80,6,201,0,1169,2015-04-19 00:00:00.0,0.8700,1,0.9200,1,0.8700,1,,0,0.7941,0,,0,,0,,343.0752,315.6292,43.1932,0,0
233530,84,6,201,0,1169,2015-04-19 00:00:00.0,0.8700,1,0.9200,1,0.8700,1,,0,0.7941,0,,0,,0,,471.5045,433.7841,59.3624,0,0
233530,93,6,201,0,1169,2015-04-19 00:00:00.0,0.8700,1,0.9200,1,0.8700,1,,0,0.7941,0,,0,,0,,231.2451,212.7455,29.1138,0,0
233530,47,13,201,0,1169,2015-04-19 00:00:00.0,0.8700,1,0.9100,1,0.8700,1,,0,0.7941,0,,0,,0,,307.6418,279.9540,35.6557,0,0
233530,101,13,201,0,1169,2015-04-19 00:00:00.0,0.8700,1,0.9100,1,0.8700,1,,0,0.7941,0,,0,,0,,105.1262,95.6649,12.1841,0,0
233530,30,14,201,0,1169,2015-04-19 00:00:00.0,0.7600,1,0.8100,1,0.7600,1,,0,0.7941,0,,0,,0,,202.6698,164.1625,3.2224,0,0
243760,84,6,201,0,1169,2015-04-19 00:00:00.0,0.4400,2,0.4800,1,0.4400,2,,0,0.4870,0,,0,,0,,12518.7634,6009.0064,-87.6313,0,0
243760,93,6,201,0,1169,2015-04-19 00:00:00.0,0.4400,2,0.4800,1,0.4400,2,,0,0.4870,0,,0,,0,,46511.6552,22325.5945,-325.5816,0,0
243760,5,13,201,0,1169,2015-04-19 00:00:00.0,0.4400,2,0.4700,1,0.4400,2,,0,0.4870,0,,0,,0,,24224.9302,11385.7172,-411.8238,0,0
243760,47,13,201,0,1169,2015-04-19 00:00:00.0,0.4400,2,0.4700,1,0.4400,2,,0,0.4870,0,,0,,0,,30593.0453,14378.7313,-520.0818,0,0
243760,101,13,201,0,1169,2015-04-19 00:00:00.0,0.4400,2,0.4700,1,0.4400,2,,0,0.4870,0,,0,,0,,64335.2072,30237.5474,-1093.6985,0,0
243760,30,14,201,0,1169,2015-04-19 00:00:00.0,0.4000,5,0.4400,1,0.4000,5,,0,0.4870,0,,0,,0,,17633.2799,7741.7288,-845.6785,0,0
243760,2,20,201,0,1169,2015-04-19 00:00:00.0,0.4000,5,0.4300,1,0.4000,5,,0,0.4870,0,,0,,0,,65864.0709,28321.5505,-3754.2520,0,0
243760,33,20,201,0,1169,2015-04-19 00:00:00.0,0.4000,5,0.4300,1,0.4000,5,,0,0.4870,0,,0,,0,,31394.0998,13499.4629,-1789.4637,0,0
243760,70,20,201,0,1169,2015-04-19 00:00:00.0,0.4000,5,0.4300,1,0.4000,5,,0,0.4870,0,,0,,0,,43476.5482,18694.9157,-2478.1632,0,0
243760,82,20,201,0,1169,2015-04-19 00:00:00.0,0.4000,5,0.4300,1,0.4000,5,,0,0.4870,0,,0,,0,,57247.1811,24616.2879,-3263.0893,0,0
243760,41,5,201,0,1169,2015-04-19 00:00:00.0,0.4400,2,0.4800,1,0.4400,2,,0,0.4870,0,,0,,0,,6935.6363,3329.1054,-48.5495,0,0
243760,49,5,201,0,1169,2015-04-19 00:00:00.0,0.4400,2,0.4800,1,0.4400,2,,0,0.4870,0,,0,,0,,9191.7278,4412.0293,-64.3421,0,0
243760,55,5,201,0,1169,2015-04-19 00:00:00.0,0.4400,2,0.4800,1,0.4400,2,,0,0.4870,0,,0,,0,,9803.7689,4705.8091,-68.6264,0,0
243760,10,6,201,0,1169,2015-04-19 00:00:00.0,0.4400,2,0.4800,1,0.4400,2,,0,0.4870,0,,0,,0,,19220.0943,9225.6453,-134.5407,0,0
243760,39,6,201,0,1169,2015-04-19 00:00:00.0,0.4400,2,0.4800,1,0.4400,2,,0,0.4870,0,,0,,0,,7513.1667,3606.3200,-52.5922,0,0
243760,48,6,201,0,1169,2015-04-19 00:00:00.0,0.4400,2,0.4800,1,0.4400,2,,0,0.4870,0,,0,,0,,18896.1953,9070.1737,-132.2734,0,0
243760,54,6,201,0,1169,2015-04-19 00:00:00.0,0.4400,2,0.4800,1,0.4400,2,,0,0.4870,0,,0,,0,,11542.4976,5540.3989,-80.7975,0,0
243760,56,6,201,0,1169,2015-04-19 00:00:00.0,0.4400,2,0.4800,1,0.4400,2,,0,0.4870,0,,0,,0,,13025.6810,6252.3269,-91.1798,0,0
243760,77,6,201,0,1169,2015-04-19 00:00:00.0,0.4400,2,0.4800,1,0.4400,2,,0,0.4870,0,,0,,0,,16121.5461,7738.3421,-112.8508,0,0
243760,80,6,201,0,1169,2015-04-19 00:00:00.0,0.4400,2,0.4800,1,0.4400,2,,0,0.4870,0,,0,,0,,16308.5925,7828.1244,-114.1601,0,0
243782,41,5,201,0,1169,2015-04-19 00:00:00.0,0.6200,1,0.6500,1,0.6200,1,,0,0.4583,0,,0,,0,,59.8744,38.9184,11.4779,0,0
295905,30,14,201,0,1169,2015-04-19 00:00:00.0,0.4900,1,0.4900,1,0.4900,1,,0,0.4008,0,,0,,0,,911.5072,445.7949,80.4628,0,0
295905,2,20,201,0,1169,2015-04-19 00:00:00.0,0.4100,1,0.4400,1,0.4100,1,,0,0.4008,0,,0,,0,,357.9084,157.4797,14.0300,0,0
295905,33,20,201,0,1169,2015-04-19 00:00:00.0,0.4100,1,0.4400,1,0.4100,1,,0,0.4008,0,,0,,0,,369.2183,162.4560,14.4734,0,0
295905,70,20,201,0,1169,2015-04-19 00:00:00.0,0.4100,1,0.4400,1,0.4100,1,,0,0.4008,0,,0,,0,,1212.7051,533.5902,47.5380,0,0
295905,82,20,201,0,1169,2015-04-19 00:00:00.0,0.4100,1,0.4400,1,0.4100,1,,0,0.4008,0,,0,,0,,1054.3613,463.9190,41.3310,0,0
295905,41,5,201,0,1169,2015-04-19 00:00:00.0,0.5300,1,0.5300,1,0.5300,1,,0,0.4008,0,,0,,0,,300.8373,159.4438,38.8682,0,0
295905,49,5,201,0,1169,2015-04-19 00:00:00.0,0.5300,1,0.5300,1,0.5300,1,,0,0.4008,0,,0,,0,,659.9230,349.7592,85.2620,0,0
295905,55,5,201,0,1169,2015-04-19 00:00:00.0,0.5300,1,0.5300,1,0.5300,1,,0,0.4008,0,,0,,0,,323.2413,171.3179,41.7628,0,0
295905,10,6,201,0,1169,2015-04-19 00:00:00.0,0.4900,1,0.5000,1,0.4900,1,,0,0.4008,0,,0,,0,,955.1721,477.5861,94.7531,0,0
295905,39,6,201,0,1169,2015-04-19 00:00:00.0,0.4900,1,0.5000,1,0.4900,1,,0,0.4008,0,,0,,0,,377.3369,188.6684,37.4318,0,0
295905,48,6,201,0,1169,2015-04-19 00:00:00.0,0.4900,1,0.5000,1,0.4900,1,,0,0.4008,0,,0,,0,,699.4782,349.7391,69.3882,0,0
295905,54,6,201,0,1169,2015-04-19 00:00:00.0,0.4900,1,0.5000,1,0.4900,1,,0,0.4008,0,,0,,0,,538.2920,269.1460,53.3986,0,0
295905,56,6,201,0,1169,2015-04-19 00:00:00.0,0.4900,1,0.5000,1,0.4900,1,,0,0.4008,0,,0,,0,,473.3129,236.6564,46.9526,0,0
295905,77,6,201,0,1169,2015-04-19 00:00:00.0,0.4900,1,0.5000,1,0.4900,1,,0,0.4008,0,,0,,0,,389.5860,194.7930,38.6469,0,0
295905,80,6,201,0,1169,2015-04-19 00:00:00.0,0.4900,1,0.5000,1,0.4900,1,,0,0.4008,0,,0,,0,,920.3491,460.1746,91.2986,0,0
295905,84,6,201,0,1169,2015-04-19 00:00:00.0,0.4900,1,0.5000,1,0.4900,1,,0,0.4008,0,,0,,0,,868.5712,434.2856,86.1623,0,0
295905,93,6,201,0,1169,2015-04-19 00:00:00.0,0.4900,1,0.5000,1,0.4900,1,,0,0.4008,0,,0,,0,,1240.7825,620.3913,123.0856,0,0
295905,5,13,201,0,1169,2015-04-19 00:00:00.0,0.5000,1,0.5100,1,0.5000,1,,0,0.4008,0,,0,,0,,768.7850,392.0804,83.9513,0,0
295905,47,13,201,0,1169,2015-04-19 00:00:00.0,0.5000,1,0.5100,1,0.5000,1,,0,0.4008,0,,0,,0,,1075.1375,548.3201,117.4050,0,0
295905,101,13,201,0,1169,2015-04-19 00:00:00.0,0.5000,1,0.5100,1,0.5000,1,,0,0.4008,0,,0,,0,,1548.9039,789.9410,169.1403,0,0
415595,49,5,201,0,1169,2015-04-19 00:00:00.0,0.6900,1,0.7400,1,0.6900,1,,0,0.6541,0,,0,,0,,119.7030,88.5802,10.2825,0,0
415595,55,5,201,0,1169,2015-04-19 00:00:00.0,0.6900,1,0.7400,1,0.6900,1,,0,0.6541,0,,0,,0,,67.0190,49.5941,5.7569,0,0
415595,56,6,201,0,1169,2015-04-19 00:00:00.0,0.6900,1,0.7600,1,0.6900,1,,0,0.6541,0,,0,,0,,60.9097,46.2913,6.4503,0,0
415595,77,6,201,0,1169,2015-04-19 00:00:00.0,0.6900,1,0.7600,1,0.6900,1,,0,0.6541,0,,0,,0,,76.5055,58.1442,8.1019,0,0
415595,80,6,201,0,1169,2015-04-19 00:00:00.0,0.6900,1,0.7600,1,0.6900,1,,0,0.6541,0,,0,,0,,194.8525,148.0879,20.6349,0,0
415595,84,6,201,0,1169,2015-04-19 00:00:00.0,0.6900,1,0.7600,1,0.6900,1,,0,0.6541,0,,0,,0,,117.2428,89.1045,12.4160,0,0
415595,93,6,201,0,1169,2015-04-19 00:00:00.0,0.6900,1,0.7600,1,0.6900,1,,0,0.6541,0,,0,,0,,122.2692,92.9246,12.9483,0,0
415595,47,13,201,0,1169,2015-04-19 00:00:00.0,0.6900,1,0.7600,1,0.6900,1,,0,0.6541,0,,0,,0,,105.4071,80.1094,11.1626,0,0
415595,101,13,201,0,1169,2015-04-19 00:00:00.0,0.6900,1,0.7600,1,0.6900,1,,0,0.6541,0,,0,,0,,144.0825,109.5027,15.2583,0,0
415595,2,20,201,0,1169,2015-04-19 00:00:00.0,0.6900,1,0.7500,1,0.6900,1,,0,0.6541,0,,0,,0,,2.2647,1.6985,0.2172,0,0
415595,70,20,201,0,1169,2015-04-19 00:00:00.0,0.6900,1,0.7500,1,0.6900,1,,0,0.6541,0,,0,,0,,343.2038,257.4028,32.9132,0,0
415595,82,20,201,0,1169,2015-04-19 00:00:00.0,0.6900,1,0.7500,1,0.6900,1,,0,0.6541,0,,0,,0,,274.4214,205.8160,26.3170,0,0
462922,48,6,201,0,1169,2015-04-19 00:00:00.0,2.7200,1,2.8600,1,2.7200,1,,0,2.1750,0,,0,,0,,150.9806,431.8044,103.4217,0,0
462922,54,6,201,0,1169,2015-04-19 00:00:00.0,2.7200,1,2.8600,1,2.7200,1,,0,2.1750,0,,0,,0,,78.5160,224.5558,53.7835,0,0
462922,56,6,201,0,1169,2015-04-19 00:00:00.0,2.7200,1,2.8600,1,2.7200,1,,0,2.1750,0,,0,,0,,124.9843,357.4551,85.6143,0,0
462922,80,6,201,0,1169,2015-04-19 00:00:00.0,2.7200,1,2.8600,1,2.7200,1,,0,2.1750,0,,0,,0,,117.1730,335.1147,80.2635,0,0
462922,84,6,201,0,1169,2015-04-19 00:00:00.0,2.7200,1,2.8600,1,2.7200,1,,0,2.1750,0,,0,,0,,236.9666,677.7245,162.3221,0,0
462922,93,6,201,0,1169,2015-04-19 00:00:00.0,2.7200,1,2.8600,1,2.7200,1,,0,2.1750,0,,0,,0,,148.9358,425.9565,102.0210,0,0
462922,5,13,201,0,1169,2015-04-19 00:00:00.0,2.7200,1,2.8600,1,2.7200,1,,0,2.1750,0,,0,,0,,45.2565,129.4335,31.0007,0,0
462922,47,13,201,0,1169,2015-04-19 00:00:00.0,2.7200,1,2.8600,1,2.7200,1,,0,2.1750,0,,0,,0,,102.8786,294.2328,70.4718,0,0
462922,101,13,201,0,1169,2015-04-19 00:00:00.0,2.7200,1,2.8600,1,2.7200,1,,0,2.1750,0,,0,,0,,230.7910,660.0622,158.0918,0,0
462922,33,20,201,0,1169,2015-04-19 00:00:00.0,2.7200,1,2.8600,1,2.7200,1,,0,2.1750,0,,0,,0,,17.9495,51.3355,12.2954,0,0
462922,70,20,201,0,1169,2015-04-19 00:00:00.0,2.7200,1,2.8600,1,2.7200,1,,0,2.1750,0,,0,,0,,185.1721,529.5923,126.8429,0,0
462922,82,20,201,0,1169,2015-04-19 00:00:00.0,2.7200,1,2.8600,1,2.7200,1,,0,2.1750,0,,0,,0,,118.0749,337.6944,80.8813,0,0
462922,41,5,201,0,1169,2015-04-19 00:00:00.0,2.7200,1,2.8600,1,2.7200,1,,0,2.1750,0,,0,,0,,102.9571,294.4574,70.5256,0,0
462922,49,5,201,0,1169,2015-04-19 00:00:00.0,2.7200,1,2.8600,1,2.7200,1,,0,2.1750,0,,0,,0,,86.8723,248.4546,59.5075,0,0
462922,10,6,201,0,1169,2015-04-19 00:00:00.0,2.7200,1,2.8600,1,2.7200,1,,0,2.1750,0,,0,,0,,129.2006,369.5138,88.5024,0,0
171735,55,5,201,0,1169,2015-04-19 00:00:00.0,1.0900,1,1.1600,1,1.0900,1,,0,0.7000,0,,0,,0,,164.7874,191.1533,75.8022,0,0
171735,39,6,201,0,1169,2015-04-19 00:00:00.0,0.9100,1,0.9600,1,0.9100,1,,0,0.7000,0,,0,,0,,153.5094,147.3690,39.9124,0,0
171735,48,6,201,0,1169,2015-04-19 00:00:00.0,0.9100,1,0.9600,1,0.9100,1,,0,0.7000,0,,0,,0,,463.7656,445.2150,120.5791,0,0
171735,54,6,201,0,1169,2015-04-19 00:00:00.0,0.9100,1,0.9600,1,0.9100,1,,0,0.7000,0,,0,,0,,189.2923,181.7206,49.2160,0,0
171735,56,6,201,0,1169,2015-04-19 00:00:00.0,0.9100,1,0.9600,1,0.9100,1,,0,0.7000,0,,0,,0,,145.7567,139.9265,37.8968,0,0
171735,80,6,201,0,1169,2015-04-19 00:00:00.0,0.9100,1,0.9600,1,0.9100,1,,0,0.7000,0,,0,,0,,966.8542,928.1800,251.3821,0,0
171735,84,6,201,0,1169,2015-04-19 00:00:00.0,0.9100,1,0.9600,1,0.9100,1,,0,0.7000,0,,0,,0,,658.2579,631.9276,171.1471,0,0
171735,93,6,201,0,1169,2015-04-19 00:00:00.0,0.9100,1,0.9600,1,0.9100,1,,0,0.7000,0,,0,,0,,326.3874,313.3319,84.8607,0,0
171735,30,14,201,0,1169,2015-04-19 00:00:00.0,0.7300,1,0.7400,1,0.7300,1,,0,0.7000,0,,0,,0,,567.8011,418.9610,21.5002,0,0
171757,48,6,201,0,1169,2015-04-19 00:00:00.0,4.3700,1,4.5900,1,4.3700,1,,0,3.7600,0,,0,,0,,33.5358,153.9294,27.8347,0,0
171757,80,6,201,0,1169,2015-04-19 00:00:00.0,4.3700,1,4.5900,1,4.3700,1,,0,3.7600,0,,0,,0,,96.7096,443.8970,80.2690,0,0
171757,30,14,201,0,1169,2015-04-19 00:00:00.0,4.3700,1,4.5900,1,4.3700,1,,0,3.7600,0,,0,,0,,56.4319,259.0224,46.8385,0,0
171823,39,6,201,0,1169,2015-04-19 00:00:00.0,0.9100,1,0.9600,1,0.9100,1,,0,0.7000,0,,0,,0,,161.6686,155.2018,42.0338,0,0
171823,48,6,201,0,1169,2015-04-19 00:00:00.0,0.9100,1,0.9600,1,0.9100,1,,0,0.7000,0,,0,,0,,166.4904,159.8307,43.2875,0,0
171823,54,6,201,0,1169,2015-04-19 00:00:00.0,0.9100,1,0.9600,1,0.9100,1,,0,0.7000,0,,0,,0,,131.2857,126.0342,34.1343,0,0
171823,56,6,201,0,1169,2015-04-19 00:00:00.0,0.9100,1,0.9600,1,0.9100,1,,0,0.7000,0,,0,,0,,164.1799,157.6127,42.6868,0,0
171823,80,6,201,0,1169,2015-04-19 00:00:00.0,0.9100,1,0.9600,1,0.9100,1,,0,0.7000,0,,0,,0,,676.0364,648.9950,175.7695,0,0
171823,84,6,201,0,1169,2015-04-19 00:00:00.0,0.9100,1,0.9600,1,0.9100,1,,0,0.7000,0,,0,,0,,420.6855,403.8581,109.3782,0,0
171823,93,6,201,0,1169,2015-04-19 00:00:00.0,0.9100,1,0.9600,1,0.9100,1,,0,0.7000,0,,0,,0,,319.8126,307.0201,83.1513,0,0
171823,30,14,201,0,1169,2015-04-19 00:00:00.0,0.7300,1,0.7400,1,0.7300,1,,0,0.7000,0,,0,,0,,413.2321,303.7978,14.5353,0,0
233472,101,13,201,0,1169,2015-04-19 00:00:00.0,0.5900,1,0.6500,1,0.5900,1,,0,0.5937,0,,0,,0,,4089.9446,2658.4640,230.2639,0,0
233472,30,14,201,0,1169,2015-04-19 00:00:00.0,0.5200,1,0.5700,1,0.5200,1,,0,0.5937,0,,0,,0,,1318.8996,747.0697,-35.9610,0,0
233472,2,20,201,0,1169,2015-04-19 00:00:00.0,0.5200,1,0.5200,1,0.5200,1,,0,0.5937,0,,0,,0,,7723.5317,4016.2365,-569.2243,1,2
233472,33,20,201,0,1169,2015-04-19 00:00:00.0,0.5400,1,0.5400,1,0.5400,1,,0,0.5937,0,,0,,0,,946.5585,511.1416,-50.8302,1,2
233472,70,20,201,0,1169,2015-04-19 00:00:00.0,0.5200,1,0.5200,1,0.5200,1,,0,0.5937,0,,0,,0,,3598.1294,1871.0273,-265.1821,1,2
233472,82,20,201,0,1169,2015-04-19 00:00:00.0,0.5200,1,0.5200,1,0.5200,1,,0,0.5937,0,,0,,0,,4947.3845,2572.6399,-364.6222,1,2
233472,41,5,201,0,1169,2015-04-19 00:00:00.0,0.5900,1,0.6500,1,0.5900,1,,0,0.5937,0,,0,,0,,571.8318,371.6907,32.1941,0,0
233472,49,5,201,0,1169,2015-04-19 00:00:00.0,0.5900,1,0.6500,1,0.5900,1,,0,0.5937,0,,0,,0,,992.4527,645.0943,55.8751,0,0
233472,55,5,201,0,1169,2015-04-19 00:00:00.0,0.5900,1,0.6500,1,0.5900,1,,0,0.5937,0,,0,,0,,864.1996,561.7298,48.6544,0,0
233472,10,6,201,0,1169,2015-04-19 00:00:00.0,0.5900,1,0.6500,1,0.5900,1,,0,0.5937,0,,0,,0,,1938.0846,1259.7550,109.1142,0,0
233472,39,6,201,0,1169,2015-04-19 00:00:00.0,0.5900,1,0.6500,1,0.5900,1,,0,0.5937,0,,0,,0,,724.6774,471.0403,40.7993,0,0
233472,48,6,201,0,1169,2015-04-19 00:00:00.0,0.5900,1,0.6500,1,0.5900,1,,0,0.5937,0,,0,,0,,2079.7465,1351.8352,117.0897,0,0
233472,54,6,201,0,1169,2015-04-19 00:00:00.0,0.5900,1,0.6500,1,0.5900,1,,0,0.5937,0,,0,,0,,965.7603,627.7442,54.3723,0,0
233472,56,6,201,0,1169,2015-04-19 00:00:00.0,0.5900,1,0.6500,1,0.5900,1,,0,0.5937,0,,0,,0,,882.7878,573.8120,49.7010,0,0
233472,77,6,201,0,1169,2015-04-19 00:00:00.0,0.5900,1,0.6500,1,0.5900,1,,0,0.5937,0,,0,,0,,950.3609,617.7346,53.5053,0,0
